ID;EDAD;RANGO_EDAD;SITUACION;ANTIGUEDAD;EDUCACION;ESTADO_CIVIL;INGRESO;CNT_PRESTAMOS;DESTINO;CATEGORIA;COMPORTAMIENTO
1978558;59;mayor;independiente;2;primaria;soltero;37150000;8;capital de trabajo;B;bueno
1568116;28;joven-adulto;independiente;8;primaria;soltero;8900000;5;otros;A;malo
1370607;33;joven-adulto;independiente;6;primaria;casado;26650000;1;otros;A;bueno
2298547;36;joven-adulto;independiente;3;secundaria;soltero;14950000;1;capital de trabajo;B;bueno
1665159;23;joven;independiente;8;terciaria;soltero;32750000;1;consumo;B;bueno
2197078;44;adulto;independiente;12;terciaria;soltero;9500000;1;vivienda;C;malo
3852838;32;joven-adulto;independiente;3;primaria;soltero;9000000;2;vehiculo;C;malo
2582412;39;joven-adulto;independiente;5;secundaria;casado;14750000;9;vehiculo;B;malo
4333516;54;adulto;independiente;6;terciaria;soltero;8300000;1;consumo;C;malo
1275911;50;adulto;independiente;12;primaria;soltero;12700000;2;otros;C;malo
1292289;64;mayor;independiente;3;terciaria;casado;35350000;1;capital de trabajo;C;bueno
1641696;20;joven;independiente;15;primaria;soltero;11750000;7;consumo;A;bueno
2245658;32;joven-adulto;independiente;6;primaria;soltero;30850000;1;consumo;C;malo
1578354;54;adulto;independiente;7;secundaria;soltero;20350000;5;vivienda;B;bueno
1598887;47;adulto;independiente;10;terciaria;soltero;12150000;6;capital de trabajo;C;malo
1002348;51;adulto;independiente;1;terciaria;casado;36850000;3;capital de trabajo;A;bueno
1087615;64;mayor;independiente;9;terciaria;casado;34950000;9;consumo;B;bueno
2003790;35;joven-adulto;independiente;6;secundaria;soltero;23350000;5;consumo;B;bueno
2360511;65;mayor;independiente;12;secundaria;soltero;13200000;2;vivienda;C;malo
2999282;26;joven;independiente;4;terciaria;casado;28350000;6;vehiculo;B;bueno
1520779;42;adulto;independiente;8;secundaria;casado;14000000;9;vehiculo;A;bueno
1012054;56;mayor;independiente;9;terciaria;soltero;6200000;9;vivienda;C;bueno
3899922;35;joven-adulto;independiente;10;primaria;casado;17450000;7;consumo;A;bueno
1830247;45;adulto;independiente;4;secundaria;casado;6600000;1;consumo;C;bueno
1275923;59;mayor;independiente;9;terciaria;soltero;15750000;8;vivienda;C;malo
1268716;52;adulto;independiente;7;terciaria;soltero;15650000;3;vehiculo;B;malo
2828043;62;mayor;independiente;13;terciaria;soltero;27050000;5;capital de trabajo;A;bueno
1943625;46;adulto;independiente;6;primaria;soltero;28350000;3;otros;B;bueno
2364505;37;joven-adulto;independiente;8;primaria;casado;25350000;1;vehiculo;C;malo
2105877;40;joven-adulto;independiente;10;primaria;casado;14300000;5;vehiculo;A;bueno
1138181;40;joven-adulto;independiente;2;primaria;casado;27450000;9;otros;B;malo
1067858;57;mayor;independiente;12;terciaria;soltero;4600000;5;otros;B;bueno
2118417;54;adulto;independiente;8;secundaria;casado;5000000;1;vehiculo;B;malo
1395980;32;joven-adulto;independiente;3;secundaria;casado;2200000;2;consumo;A;bueno
1445074;47;adulto;independiente;1;primaria;soltero;27250000;7;vehiculo;C;malo
1877334;30;joven-adulto;independiente;9;terciaria;soltero;25350000;4;vehiculo;A;bueno
3780849;23;joven;independiente;5;secundaria;soltero;19250000;6;consumo;C;malo
2383062;64;mayor;independiente;7;secundaria;casado;34350000;6;capital de trabajo;B;bueno
4627880;25;joven;independiente;5;secundaria;casado;22850000;3;vivienda;A;bueno
1270043;63;mayor;independiente;11;primaria;casado;17850000;9;capital de trabajo;B;bueno
2535830;58;mayor;independiente;1;terciaria;casado;35650000;3;capital de trabajo;B;bueno
2171493;65;mayor;independiente;4;primaria;soltero;24650000;5;vivienda;B;malo
2128437;49;adulto;independiente;5;primaria;soltero;4100000;6;otros;B;bueno
1029172;29;joven-adulto;independiente;7;primaria;casado;33350000;8;vivienda;A;bueno
1076918;19;joven;independiente;3;terciaria;soltero;23250000;2;vivienda;B;malo
1553690;27;joven;independiente;1;primaria;soltero;14150000;1;capital de trabajo;B;bueno
1155647;38;joven-adulto;independiente;10;primaria;soltero;13200000;7;capital de trabajo;B;bueno
2668655;26;joven;independiente;7;secundaria;casado;17850000;9;consumo;A;bueno
1286986;60;mayor;independiente;6;terciaria;soltero;34050000;5;vehiculo;B;bueno
2479352;50;adulto;independiente;9;primaria;soltero;11650000;2;consumo;B;malo
4012659;31;joven-adulto;independiente;11;secundaria;soltero;11000000;5;capital de trabajo;A;bueno
1076045;49;adulto;independiente;13;secundaria;soltero;14350000;2;vehiculo;A;bueno
2019052;53;adulto;independiente;15;primaria;soltero;19950000;6;vehiculo;C;malo
1317778;38;joven-adulto;independiente;4;primaria;casado;9500000;7;consumo;C;bueno
1614574;56;mayor;independiente;12;secundaria;soltero;10400000;3;vehiculo;B;malo
2211246;44;adulto;independiente;12;terciaria;soltero;14850000;4;capital de trabajo;C;malo
1943556;62;mayor;independiente;5;secundaria;casado;29750000;1;vivienda;A;bueno
1353956;30;joven-adulto;independiente;4;primaria;soltero;28650000;4;capital de trabajo;C;bueno
3588786;35;joven-adulto;independiente;8;secundaria;soltero;34250000;6;capital de trabajo;B;bueno
1901801;24;joven;independiente;4;primaria;soltero;32650000;3;vehiculo;A;bueno
2438721;45;adulto;independiente;11;secundaria;casado;26150000;6;otros;C;malo
1168963;61;mayor;independiente;1;primaria;soltero;39250000;3;otros;A;bueno
1313514;27;joven;independiente;13;primaria;casado;6500000;6;vivienda;A;bueno
1370539;29;joven-adulto;independiente;2;primaria;casado;8800000;1;vehiculo;A;malo
2078020;41;adulto;independiente;7;terciaria;soltero;27350000;4;consumo;B;malo
2536095;56;mayor;independiente;11;primaria;soltero;2300000;4;consumo;C;malo
2819713;58;mayor;independiente;5;secundaria;soltero;21750000;1;otros;C;malo
2545152;35;joven-adulto;independiente;13;secundaria;casado;13000000;7;vivienda;C;malo
1441850;39;joven-adulto;independiente;7;primaria;soltero;30050000;2;vehiculo;A;bueno
1866190;42;adulto;independiente;10;terciaria;soltero;32550000;1;capital de trabajo;B;bueno
1370345;42;adulto;independiente;1;secundaria;casado;36950000;4;consumo;B;bueno
1347446;33;joven-adulto;independiente;2;secundaria;soltero;11350000;8;capital de trabajo;C;bueno
1226597;33;joven-adulto;independiente;6;terciaria;soltero;6500000;7;vehiculo;B;malo
2562087;27;joven;independiente;2;secundaria;soltero;8700000;9;otros;C;malo
1335716;30;joven-adulto;independiente;15;primaria;soltero;27650000;6;otros;B;malo
2915574;63;mayor;independiente;1;secundaria;casado;9400000;8;vehiculo;C;malo
2146027;59;mayor;independiente;9;primaria;casado;28650000;4;vivienda;A;bueno
2572140;19;joven;independiente;6;secundaria;soltero;11900000;4;otros;B;bueno
1143819;35;joven-adulto;independiente;6;secundaria;soltero;20650000;3;vehiculo;C;malo
1964800;26;joven;independiente;2;secundaria;soltero;19750000;2;consumo;A;malo
1317771;63;mayor;independiente;11;terciaria;casado;2100000;2;capital de trabajo;C;malo
2291906;38;joven-adulto;independiente;12;primaria;soltero;23750000;5;otros;A;bueno
1611241;54;adulto;independiente;10;primaria;casado;23450000;5;capital de trabajo;A;bueno
1720772;51;adulto;independiente;11;primaria;casado;7500000;6;vivienda;C;malo
2276320;46;adulto;independiente;6;primaria;soltero;8900000;5;otros;A;malo
1943466;59;mayor;independiente;4;terciaria;soltero;22650000;9;otros;B;bueno
2053652;45;adulto;independiente;5;primaria;casado;40050000;5;consumo;C;malo
2558239;43;adulto;independiente;12;secundaria;soltero;25950000;4;consumo;B;malo
2317128;19;joven;independiente;1;secundaria;soltero;10400000;1;vivienda;B;malo
3460159;50;adulto;independiente;3;primaria;casado;35350000;1;vivienda;B;bueno
2522702;23;joven;independiente;15;primaria;casado;33550000;4;capital de trabajo;B;bueno
1340783;22;joven;independiente;5;primaria;casado;27750000;3;capital de trabajo;B;malo
2632464;21;joven;independiente;12;terciaria;soltero;33350000;7;consumo;B;bueno
2154514;40;joven-adulto;independiente;13;secundaria;casado;11900000;1;vehiculo;A;bueno
1992110;63;mayor;independiente;12;primaria;casado;37750000;6;consumo;B;bueno
1347267;27;joven;independiente;8;terciaria;casado;32350000;4;vehiculo;B;bueno
3316282;56;mayor;independiente;9;primaria;soltero;18650000;2;otros;C;malo
1902051;56;mayor;independiente;6;secundaria;soltero;34450000;5;vivienda;C;bueno
2431083;29;joven-adulto;independiente;14;terciaria;casado;7900000;2;vivienda;C;malo
1196565;65;mayor;independiente;4;terciaria;casado;11750000;6;vivienda;A;bueno
2928565;35;joven-adulto;independiente;2;primaria;soltero;38450000;8;otros;A;bueno
2939178;32;joven-adulto;independiente;11;secundaria;casado;14850000;8;capital de trabajo;B;bueno
1614680;21;joven;independiente;15;secundaria;soltero;17050000;3;capital de trabajo;A;bueno
2928596;61;mayor;independiente;11;secundaria;casado;3500000;5;consumo;C;bueno
2440585;21;joven;independiente;1;terciaria;soltero;24150000;7;vivienda;B;bueno
2063949;33;joven-adulto;independiente;7;secundaria;soltero;2100000;8;consumo;B;bueno
1075294;54;adulto;independiente;11;terciaria;soltero;33150000;5;consumo;C;malo
1362508;51;adulto;independiente;11;terciaria;soltero;6700000;5;capital de trabajo;B;bueno
1898935;62;mayor;independiente;14;secundaria;soltero;18750000;1;vehiculo;C;malo
1717788;26;joven;independiente;15;terciaria;soltero;39350000;2;consumo;B;bueno
2422172;41;adulto;independiente;6;terciaria;soltero;13950000;9;capital de trabajo;B;bueno
2839252;29;joven-adulto;independiente;5;secundaria;soltero;20950000;6;otros;A;bueno
1158479;46;adulto;independiente;11;secundaria;casado;8500000;5;consumo;A;bueno
1619688;65;mayor;independiente;10;terciaria;casado;19750000;1;capital de trabajo;A;bueno
1630095;26;joven;independiente;10;terciaria;soltero;2200000;7;vivienda;C;malo
1157858;34;joven-adulto;independiente;6;secundaria;casado;13400000;3;capital de trabajo;C;malo
2414066;40;joven-adulto;independiente;7;terciaria;soltero;9600000;6;capital de trabajo;A;bueno
1383413;41;adulto;independiente;11;primaria;soltero;5900000;6;otros;A;bueno
2290727;61;mayor;independiente;2;terciaria;soltero;19150000;7;vivienda;B;bueno
1446503;57;mayor;independiente;1;secundaria;casado;24150000;5;consumo;A;bueno
1917319;45;adulto;independiente;7;secundaria;casado;35650000;2;consumo;A;bueno
1544768;60;mayor;independiente;2;primaria;soltero;15450000;4;otros;A;bueno
1601794;31;joven-adulto;independiente;12;terciaria;soltero;21150000;2;capital de trabajo;B;bueno
2815464;34;joven-adulto;independiente;4;secundaria;casado;39950000;3;capital de trabajo;A;bueno
2490978;52;adulto;independiente;15;terciaria;soltero;10300000;2;vivienda;A;bueno
1380558;62;mayor;independiente;1;secundaria;soltero;35850000;7;vehiculo;A;bueno
3278264;28;joven-adulto;independiente;1;terciaria;soltero;28850000;1;otros;C;malo
2452795;47;adulto;independiente;6;secundaria;soltero;23350000;4;vehiculo;A;malo
1732221;46;adulto;independiente;15;primaria;casado;11350000;9;vivienda;B;bueno
1254680;61;mayor;independiente;13;primaria;soltero;24950000;3;capital de trabajo;A;malo
1220537;43;adulto;independiente;12;secundaria;soltero;34250000;5;otros;B;bueno
1753297;21;joven;independiente;1;primaria;soltero;13150000;9;vehiculo;A;bueno
1398930;54;adulto;independiente;8;primaria;casado;15450000;9;vehiculo;A;bueno
1192544;34;joven-adulto;independiente;13;terciaria;soltero;38250000;9;capital de trabajo;A;bueno
3389737;45;adulto;independiente;10;terciaria;soltero;26850000;7;otros;C;malo
2255019;54;adulto;independiente;7;secundaria;soltero;11750000;2;consumo;C;malo
1932969;48;adulto;independiente;5;terciaria;casado;16250000;9;vehiculo;A;bueno
2672757;56;mayor;independiente;1;secundaria;soltero;36150000;1;capital de trabajo;C;bueno
2812743;49;adulto;independiente;9;secundaria;soltero;28350000;7;consumo;C;malo
1978191;62;mayor;independiente;8;terciaria;soltero;32150000;1;vehiculo;A;bueno
3557498;26;joven;independiente;14;primaria;soltero;19250000;7;consumo;C;malo
2112529;21;joven;independiente;14;terciaria;casado;24650000;8;consumo;A;bueno
1023142;30;joven-adulto;independiente;2;secundaria;casado;31150000;5;vehiculo;C;bueno
1772244;22;joven;independiente;11;primaria;soltero;39850000;8;consumo;C;malo
2609688;62;mayor;independiente;13;secundaria;soltero;3100000;4;capital de trabajo;A;bueno
2008417;41;adulto;independiente;2;terciaria;soltero;3200000;6;otros;A;bueno
1366779;30;joven-adulto;independiente;8;secundaria;casado;17650000;5;otros;A;bueno
2965225;29;joven-adulto;independiente;14;terciaria;soltero;14450000;4;consumo;C;malo
3264877;45;adulto;independiente;7;primaria;soltero;13150000;7;consumo;B;malo
2558013;22;joven;independiente;7;secundaria;soltero;35850000;7;vehiculo;A;bueno
2530686;51;adulto;independiente;13;secundaria;casado;10850000;3;vivienda;B;bueno
1609370;28;joven-adulto;independiente;9;terciaria;casado;17650000;8;otros;A;bueno
1461832;50;adulto;independiente;13;terciaria;casado;23850000;1;otros;A;bueno
2820024;47;adulto;independiente;10;terciaria;casado;12600000;8;consumo;A;bueno
1284834;29;joven-adulto;independiente;11;terciaria;casado;11800000;8;otros;A;bueno
1821660;28;joven-adulto;independiente;11;terciaria;casado;37250000;8;otros;A;bueno
2497678;43;adulto;independiente;4;primaria;soltero;22750000;8;vivienda;C;malo
1851329;53;adulto;independiente;9;terciaria;soltero;23650000;6;otros;C;malo
1017941;24;joven;independiente;5;primaria;casado;25750000;4;consumo;B;bueno
2174630;54;adulto;independiente;12;terciaria;soltero;6700000;8;consumo;C;malo
2624170;27;joven;independiente;5;primaria;soltero;30350000;3;consumo;C;malo
1632684;47;adulto;independiente;10;secundaria;casado;18650000;6;otros;A;bueno
1924922;42;adulto;independiente;10;terciaria;casado;28650000;8;vivienda;B;bueno
2531478;35;joven-adulto;independiente;13;terciaria;soltero;8100000;8;vivienda;C;bueno
1489161;56;mayor;independiente;8;secundaria;casado;21550000;8;consumo;C;bueno
2311453;62;mayor;independiente;15;primaria;soltero;10700000;4;vehiculo;C;malo
2323524;18;joven;independiente;1;secundaria;casado;9100000;9;capital de trabajo;C;malo
7913992;25;joven;independiente;10;terciaria;soltero;28550000;8;vehiculo;C;malo
2631521;38;joven-adulto;independiente;14;terciaria;soltero;9500000;4;vehiculo;C;malo
2631521;63;mayor;independiente;6;secundaria;soltero;16650000;7;vivienda;A;bueno
5600129;47;adulto;independiente;13;primaria;soltero;17150000;1;vehiculo;C;malo
1616681;49;adulto;independiente;2;terciaria;casado;32150000;1;vivienda;B;bueno
4228155;28;joven-adulto;independiente;5;primaria;casado;10800000;8;consumo;C;bueno
2438905;27;joven;independiente;11;primaria;soltero;11750000;4;capital de trabajo;B;bueno
3441512;53;adulto;independiente;8;terciaria;soltero;17450000;6;otros;A;bueno
2546212;19;joven;independiente;11;terciaria;casado;18650000;3;vivienda;C;malo
2029718;30;joven-adulto;independiente;4;secundaria;casado;20750000;6;vivienda;C;malo
1490074;26;joven;independiente;15;terciaria;casado;22650000;9;consumo;A;bueno
1079913;44;adulto;independiente;6;primaria;casado;34850000;6;vivienda;A;bueno
2963582;31;joven-adulto;independiente;4;terciaria;casado;11550000;8;otros;B;bueno
2185780;34;joven-adulto;independiente;7;terciaria;casado;29350000;4;vivienda;B;bueno
2668019;60;mayor;independiente;9;primaria;casado;28250000;5;vivienda;B;bueno
4697737;34;joven-adulto;independiente;11;secundaria;soltero;14300000;4;otros;C;malo
3242462;46;adulto;independiente;2;terciaria;casado;5700000;5;otros;B;bueno
1103423;30;joven-adulto;independiente;8;terciaria;soltero;12500000;9;consumo;A;bueno
4274284;39;joven-adulto;independiente;6;secundaria;casado;24850000;7;consumo;B;bueno
3227313;42;adulto;independiente;3;terciaria;soltero;6700000;5;consumo;C;malo
2072735;55;adulto;independiente;10;terciaria;casado;15150000;5;consumo;B;malo
3674434;48;adulto;independiente;2;secundaria;casado;37750000;7;capital de trabajo;A;bueno
2661698;26;joven;independiente;11;primaria;casado;35550000;7;capital de trabajo;A;bueno
1848159;48;adulto;independiente;7;terciaria;soltero;25650000;7;otros;A;bueno
6030828;52;adulto;independiente;12;terciaria;soltero;36850000;5;vehiculo;C;malo
2364861;41;adulto;independiente;11;secundaria;soltero;24350000;6;capital de trabajo;C;malo
3288245;44;adulto;independiente;9;secundaria;soltero;40350000;8;capital de trabajo;B;bueno
3357487;33;joven-adulto;independiente;3;secundaria;casado;4000000;3;capital de trabajo;B;malo
3271588;31;joven-adulto;independiente;12;primaria;casado;5700000;2;otros;B;bueno
1671664;58;mayor;independiente;11;terciaria;casado;29650000;7;otros;A;bueno
1407306;35;joven-adulto;independiente;15;primaria;casado;20550000;5;vehiculo;B;bueno
2553734;37;joven-adulto;independiente;4;secundaria;soltero;12000000;2;otros;C;malo
1501590;61;mayor;independiente;11;secundaria;casado;40250000;3;capital de trabajo;A;bueno
2461790;53;adulto;independiente;2;primaria;casado;3000000;8;vivienda;B;bueno
1848403;23;joven;independiente;3;terciaria;casado;33450000;7;capital de trabajo;C;malo
1186568;44;adulto;independiente;4;secundaria;soltero;11550000;9;consumo;C;malo
5451556;49;adulto;independiente;14;primaria;casado;9100000;1;otros;A;bueno
1896418;32;joven-adulto;independiente;9;primaria;casado;17550000;8;vivienda;A;bueno
2235179;33;joven-adulto;independiente;9;primaria;casado;12050000;6;otros;A;bueno
4376774;63;mayor;independiente;4;primaria;casado;34150000;9;consumo;A;bueno
1613722;34;joven-adulto;independiente;2;primaria;soltero;19150000;2;vivienda;A;bueno
4534433;35;joven-adulto;independiente;8;terciaria;soltero;4400000;5;capital de trabajo;A;bueno
1600831;61;mayor;independiente;13;terciaria;soltero;5400000;4;capital de trabajo;A;bueno
